STUDENTNUMBER,COURSE_CD,COURSE_TITLE,COURSE_VERSION,COURSE_ATTEMPT_STATUS,MODE,TYPE,ORG_UNIT_CD,COMMENCEMENT_DT,ENROLLED_CURRENT_TP,ENROLLED_YR,STUDENT_TYPE,CREDIT_POINTS_REQUIRED,ADVANCED STANDING CP,COMPLETED_CREDIT_POINTS,OUTSTANDING_POINTS,Course Location,Completed Units,Adv Stnd Units,Unit Sets (Completed),Unit Sets (Non-Completed)
BN474,BN04,Bachelor of Nursing,8,INACTIVE,OL,FT,S0003,1/30/2021,No,Yes,Domestic,144,0,6,138,ARMIDALE,HLTH101 TRI-1 2021 ON,,,
BN475,BN04,Bachelor of Nursing,8,INACTIVE,OL,PT,S0003,1/30/2021,No,Yes,Domestic,144,48,66,78,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN476,BN04,Bachelor of Nursing,8,ENROLLED,ON,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,96,48,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS310 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN477,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN478,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN479,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN480,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,54,90,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL",,,
BN481,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN482,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN483,BN04,Bachelor of Nursing,8,INACTIVE,OL,PT,S0003,1/30/2021,No,Yes,Domestic,144,0,6,138,ARMIDALE,HHSC111 TRI-1 2021 OL,,,
BN484,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,90,54,ARMIDALE,"HLTH101 TRI-1 2021 ON
HSNS263 TRI-1 2021 ON
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",ENURS48 ,,
BN485,BN04,Bachelor of Nursing,9,ENROLLED,ON,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,36,36,108,ARMIDALE,,"HHSC111 
HHSC112 
HLTH101 
HLTH102 
HLTH103 
HLTH104 ",,
BN486,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON",,,
BN487,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,24,54,90,ARMIDALE,"HHSC111 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL","HLTH101 
HLTH102 
HLTH103 
HLTH104 ",,
BN488,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,30,30,114,ARMIDALE,,"HHSC111 
HSNS170 
HSNS171 
HSNS263 
HSNS264 ",,
BN489,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN490,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,72,72,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL",NMBA48 ,,
BN491,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HSNS310 TRI-3 2021 OL",,,
BN492,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN493,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,12,72,72,ARMIDALE,"HHSC111 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL","HLTH101 
HLTH103 ",,
BN494,BN04,Bachelor of Nursing,8,INTERMIT,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,36,108,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL",,,
BN495,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON",,,
BN496,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON",,,
BN497,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,108,36,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS370 TRI-3 2021 OL
HSNS374 TRI-3 2021 OL",NMBA48 ,,
BN498,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON",,,
BN499,BN04,Bachelor of Nursing,8,INACTIVE,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BN500,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN501,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN502,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HLTH101 TRI-3 2021 OL
HLTH102 TRI-3 2021 OL",,,
BN503,BN04,Bachelor of Nursing,8,ENROLLED,OL,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,78,66,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN504,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN505,BN04,Bachelor of Nursing,8,INACTIVE,OL,FT,S0003,1/30/2021,No,No,Domestic,144,48,84,60,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 ON
HSNS310 TRI-1 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL",NMBA48 ,,
BN506,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN507,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN508,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,6,138,ARMIDALE,HLTH101 TRI-1 2021 OL,,,
BN509,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN510,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN511,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,96,48,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS363 TRI-3 2021 OL",NMBA48 ,,
BN512,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN513,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN514,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN515,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,114,30,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS363 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL
HSNS374 TRI-3 2021 OL",NMBA48 ,,
BN516,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON",,,
BN517,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON",,,
BN518,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN519,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN520,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,30,114,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL",,,
BN521,BN04,Bachelor of Nursing,8,INACTIVE,OL,FT,S0003,1/30/2021,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BN522,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN523,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN524,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,96,48,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS310 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN525,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN526,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN527,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL",,,
BN528,BN04,Bachelor of Nursing,8,ENROLLED,OL,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,72,72,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL",NMBA48 ,,
BN529,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,72,72,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN530,BN04,Bachelor of Nursing,8,ENROLLED,OL,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,78,66,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL",NMBA48 ,,
BN531,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,12,84,60,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HLTH102 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS363 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL","HSNS170 
OORA200 ",,
BN532,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 ON
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL",,,
BN533,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN534,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,108,36,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL
HSNS374 TRI-3 2021 OL",NMBA48 ,,
BN535,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,6/24/2020,Yes,Yes,Domestic,144,30,66,78,ARMIDALE,"HHSC111 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HSNS370 TRI-3 2021 OL","HLTH101 
HLTH102 
HLTH103 
HLTH104 
OORA200 ",,
BN536,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,72,72,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN537,BN04,Bachelor of Nursing,8,INACTIVE,OL,PT,S0003,1/30/2021,No,No,Domestic,144,48,54,90,ARMIDALE,HLTH101 TRI-1 2021 OL,NMBA48 ,,
BN538,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,30,114,ARMIDALE,"HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HLTH101 TRI-3 2021 OL
HLTH102 TRI-3 2021 OL",,,
BN539,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN540,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN541,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN542,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN543,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN544,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"HHSC111 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HSNS173 TRI-2 2021 OL",,,
BN545,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,72,72,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL",ENURS48 ,,
BN546,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,90,54,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN547,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN548,BN04,Bachelor of Nursing,8,ENROLLED,OL,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"HHSC111 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HLTH104 TRI-3 2021 OL",,,
BN549,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HSNS263 TRI-3 2021 OL",,,
BN550,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,54,102,42,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS310 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL","NMBA48 
OORA200 ",,
BN551,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN552,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN553,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,90,54,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN554,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-3 2021 OL
HLTH104 TRI-3 2021 OL",,,
BN555,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,54,90,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HSNS263 TRI-3 2021 OL",,,
BN556,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN557,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN558,BN04,Bachelor of Nursing,9,ENROLLED,ON,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN559,BN04,Bachelor of Nursing,8,INACTIVE,OL,FT,S0003,1/30/2021,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BN560,BN04,Bachelor of Nursing,8,INTERMIT,OL,FT,S0003,1/30/2021,No,No,Domestic,144,48,66,78,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 OL",NMBA48 ,,
BN561,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN562,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN563,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,114,30,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS363 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL
HSNS374 TRI-3 2021 OL",NMBA48 ,,
BN564,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,66,78,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN565,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,72,72,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
